roomA,1508110940.09,800
150.811119081,1009.1875,40.0564613342,30.9806785583
150.811119081,1009.1875,40.0564613342,30.9806785583
150.811119082,1009.1875,40.0564613342,30.9806785583
150.811119082,1009.1875,40.0564613342,30.9806785583
150.811119082,1009.1875,40.0564613342,30.9806785583
150.811119082,1009.1875,40.0564613342,30.9806785583
150.811119082,1009.1875,40.0564613342,30.9806785583
150.811119082,1009.1875,40.0564613342,30.9806785583
150.811119082,1009.1887207,40.0564613342,30.9806785583
150.811119083,1009.1887207,40.0564613342,30.9806785583
150.811119083,1009.1887207,40.0564613342,30.9806785583
150.811119083,1009.1887207,40.0564613342,30.9806785583
150.811119083,1009.1887207,40.0564613342,30.9806785583
150.811119083,1009.1887207,40.0564613342,30.9806785583
150.811119083,1009.1887207,40.0564613342,30.9806785583
150.811119083,1009.1887207,40.0564613342,30.9806785583
150.811119084,1009.1887207,40.0564613342,30.9806785583
150.811119084,1009.1887207,40.0564613342,30.9806785583
150.811119084,1009.1887207,40.0564613342,30.9806785583
150.811119084,1009.1887207,40.0564613342,31.10887146
150.811119084,1009.1887207,40.0564613342,31.10887146
150.811119084,1009.1887207,38.6319885254,31.10887146
150.811119084,1009.1887207,38.6319885254,31.10887146
150.811119085,1009.1887207,38.6319885254,31.10887146
150.811119085,1009.1887207,38.6319885254,31.10887146
150.811119085,1009.1887207,38.6319885254,31.10887146
150.811119085,1009.1887207,38.6319885254,31.10887146
150.811119085,1009.1887207,38.6319885254,31.10887146
150.811119085,1009.1887207,38.6319885254,31.10887146
150.811119085,1009.1887207,38.6319885254,31.10887146
150.811119086,1009.1887207,38.6319885254,31.10887146
150.811119086,1009.1887207,38.6319885254,31.10887146
150.811119086,1009.1887207,38.6319885254,31.10887146
150.811119086,1009.1887207,38.6319885254,31.10887146
150.811119086,1009.1887207,38.6319885254,31.10887146
150.811119086,1009.1887207,38.6319885254,31.10887146
150.811119086,1009.18823242,38.6319885254,31.10887146
150.811119087,1009.18823242,38.6319885254,31.10887146
150.811119087,1009.18823242,38.6319885254,31.10887146
150.811119087,1009.18823242,38.6319885254,31.10887146
150.811119087,1009.18823242,38.6319885254,31.10887146
150.811119087,1009.18823242,38.6319885254,31.10887146
150.811119087,1009.18823242,38.6319885254,31.10887146
150.811119087,1009.18823242,38.6319885254,31.10887146
150.811119088,1009.18823242,38.6319885254,31.10887146
150.811119088,1009.18823242,38.6319885254,31.10887146
150.811119088,1009.18823242,38.6319885254,31.10887146
150.811119088,1009.18823242,38.6319885254,31.10887146
150.811119088,1009.18823242,38.6319885254,31.10887146
150.811119088,1009.18823242,38.6319885254,31.10887146
150.811119088,1009.18823242,38.6319885254,31.10887146
150.811119089,1009.18823242,38.6319885254,31.10887146
150.811119089,1009.18823242,38.6319885254,31.10887146
150.811119089,1009.18823242,38.6319885254,31.10887146
150.811119089,1009.18823242,38.6319885254,31.10887146
150.811119089,1009.18823242,38.6319885254,31.10887146
150.811119089,1009.18823242,38.6319885254,31.10887146
150.811119089,1009.18823242,38.6319885254,31.10887146
150.81111909,1009.18823242,38.6319885254,31.10887146
150.81111909,1009.18823242,38.6319885254,31.10887146
150.81111909,1009.18823242,38.6319885254,31.10887146
150.81111909,1009.18823242,38.6319885254,31.10887146
150.81111909,1009.18823242,38.6319885254,31.10887146
150.81111909,1009.18823242,38.6319885254,31.10887146
150.81111909,1009.18823242,38.6319885254,31.10887146
150.81111909,1009.19067383,38.6319885254,31.10887146
150.811119091,1009.19067383,38.6319885254,31.10887146
150.811119091,1009.19067383,38.6319885254,31.10887146
150.811119091,1009.19067383,38.6319885254,31.10887146
150.811119091,1009.19067383,38.6319885254,31.10887146
150.811119091,1009.19067383,38.6319885254,31.10887146
150.811119091,1009.19067383,38.6319885254,31.10887146
150.811119092,1009.19067383,38.6319885254,31.10887146
150.811119092,1009.19067383,38.6319885254,31.10887146
150.811119092,1009.19067383,38.6319885254,31.10887146
150.811119092,1009.19067383,38.6319885254,31.10887146
150.811119092,1009.19067383,38.6319885254,31.0356178284
150.811119092,1009.19067383,38.6319885254,31.0356178284
150.811119092,1009.19067383,39.3706054688,31.0356178284
150.811119093,1009.19067383,39.3706054688,31.0356178284
150.811119093,1009.19067383,39.3706054688,31.0356178284
150.811119093,1009.19067383,39.3706054688,31.0356178284
150.811119093,1009.19067383,39.3706054688,31.0356178284
150.811119093,1009.19067383,39.3706054688,31.0356178284
150.811119093,1009.19067383,39.3706054688,31.0356178284
150.811119093,1009.19067383,39.3706054688,31.0356178284
150.811119094,1009.19067383,39.3706054688,31.0356178284
150.811119094,1009.19067383,39.3706054688,31.0356178284
150.811119094,1009.19067383,39.3706054688,31.0356178284
150.811119094,1009.19067383,39.3706054688,31.0356178284
150.811119094,1009.19067383,39.3706054688,31.0356178284
150.811119094,1009.19067383,39.3706054688,31.0356178284
150.811119094,1009.19067383,39.3706054688,31.0356178284
150.811119094,1009.19067383,39.3706054688,31.0356178284
150.811119095,1009.18408203,39.3706054688,31.0356178284
150.811119095,1009.18408203,39.3706054688,31.0356178284
150.811119095,1009.18408203,39.3706054688,31.0356178284
150.811119095,1009.18408203,39.3706054688,31.0356178284
150.811119096,1009.18408203,39.3706054688,31.0356178284
150.811119096,1009.18408203,39.3706054688,31.0356178284
150.811119096,1009.18408203,39.3706054688,31.0356178284
150.811119096,1009.18408203,39.3706054688,31.0356178284
150.811119096,1009.18408203,39.3706054688,31.0356178284
150.811119096,1009.18408203,39.3706054688,31.0356178284
150.811119096,1009.18408203,39.3706054688,31.0356178284
150.811119097,1009.18408203,39.3706054688,31.0356178284
150.811119097,1009.18408203,39.3706054688,31.0356178284
150.811119097,1009.18408203,39.3706054688,31.0356178284
150.811119097,1009.18408203,39.3706054688,31.0356178284
150.811119097,1009.18408203,39.3706054688,31.0356178284
150.811119097,1009.18408203,39.3706054688,31.0356178284
150.811119098,1009.18408203,39.3706054688,31.0356178284
150.811119098,1009.18408203,39.3706054688,31.0356178284
150.811119098,1009.18408203,39.3706054688,31.0356178284
150.811119098,1009.18408203,39.3706054688,31.0356178284
150.811119098,1009.18408203,39.3706054688,31.0356178284
150.811119098,1009.18408203,39.3706054688,31.0356178284
150.811119099,1009.18408203,39.3706054688,31.0356178284
150.811119099,1009.18505859,39.3706054688,31.0356178284
150.811119099,1009.18505859,39.3706054688,31.0356178284
150.811119099,1009.18505859,39.3706054688,31.0356178284
150.811119099,1009.18505859,39.3706054688,31.0356178284
150.811119099,1009.18505859,39.3706054688,31.0356178284
150.8111191,1009.18505859,39.3706054688,31.0356178284
150.8111191,1009.18505859,39.3706054688,31.0356178284
150.8111191,1009.18505859,39.3706054688,31.0356178284
150.8111191,1009.18505859,39.3706054688,31.0173034668
150.8111191,1009.18505859,37.0668258667,31.0173034668
150.811119101,1009.18505859,37.0668258667,31.0173034668
150.811119101,1009.18505859,37.0668258667,31.0173034668
150.811119101,1009.18505859,37.0668258667,31.0173034668
150.811119101,1009.18505859,37.0668258667,31.0173034668
150.811119101,1009.18505859,37.0668258667,31.0173034668
150.811119101,1009.18505859,37.0668258667,31.0173034668
150.811119101,1009.18505859,37.0668258667,31.0173034668
150.811119102,1009.18505859,37.0668258667,31.0173034668
150.811119102,1009.18505859,37.0668258667,31.0173034668
150.811119102,1009.18505859,37.0668258667,31.0173034668
150.811119102,1009.18505859,37.0668258667,31.0173034668
150.811119102,1009.18505859,37.0668258667,31.0173034668
150.811119102,1009.18505859,37.0668258667,31.0173034668
150.811119103,1009.18505859,37.0668258667,31.0173034668
150.811119103,1009.18505859,37.0668258667,31.0173034668
150.811119103,1009.1875,37.0668258667,31.0173034668
150.811119103,1009.1875,37.0668258667,31.0173034668
150.811119103,1009.1875,37.0668258667,31.0173034668
150.811119103,1009.1875,37.0668258667,31.0173034668
150.811119103,1009.1875,37.0668258667,31.0173034668
150.811119104,1009.1875,37.0668258667,31.0173034668
150.811119104,1009.1875,37.0668258667,31.0173034668
150.811119104,1009.1875,37.0668258667,31.0173034668
150.811119104,1009.1875,37.0668258667,31.0173034668
150.811119104,1009.1875,37.0668258667,31.0173034668
150.811119104,1009.1875,37.0668258667,31.0173034668
150.811119104,1009.1875,37.0668258667,31.0173034668
150.811119105,1009.1875,37.0668258667,31.0173034668
150.811119105,1009.1875,37.0668258667,31.0173034668
150.811119105,1009.1875,37.0668258667,31.0173034668
150.811119105,1009.1875,37.0668258667,31.0173034668
150.811119105,1009.1875,37.0668258667,31.0173034668
150.811119105,1009.1875,37.0668258667,31.0173034668
150.811119105,1009.1875,37.0668258667,31.0173034668
150.811119106,1009.1875,37.0668258667,31.0173034668
150.811119106,1009.1875,37.0668258667,31.0173034668
150.811119106,1009.1875,37.0668258667,31.0173034668
150.811119106,1009.1875,37.0668258667,31.0173034668
150.811119106,1009.1875,37.0668258667,31.0173034668
150.811119106,1009.1875,37.0668258667,31.0173034668
150.811119106,1009.1875,37.0668258667,31.0173034668
150.811119107,1009.1875,37.0668258667,31.0173034668
150.811119107,1009.1875,37.0668258667,31.0173034668
150.811119107,1009.18798828,37.0668258667,31.0173034668
150.811119107,1009.18798828,37.0668258667,31.0173034668
150.811119107,1009.18798828,37.0668258667,31.0173034668
150.811119107,1009.18798828,37.0668258667,31.0173034668
150.811119107,1009.18798828,37.0668258667,31.0173034668
150.811119108,1009.18798828,37.0668258667,31.0173034668
150.811119108,1009.18798828,37.0668258667,31.0173034668
150.811119108,1009.18798828,37.0668258667,31.0173034668
150.811119108,1009.18798828,37.0668258667,31.0173034668
150.811119108,1009.18798828,37.0668258667,31.0173034668
150.811119108,1009.18798828,37.0668258667,31.0722446442
150.811119108,1009.18798828,39.732875824,31.0722446442
150.811119109,1009.18798828,39.732875824,31.0722446442
150.811119109,1009.18798828,39.732875824,31.0722446442
150.811119109,1009.18798828,39.732875824,31.0722446442
150.811119109,1009.18798828,39.732875824,31.0722446442
150.811119109,1009.18798828,39.732875824,31.0722446442
150.811119109,1009.18798828,39.732875824,31.0722446442
150.811119109,1009.18798828,39.732875824,31.0722446442
150.81111911,1009.18798828,39.732875824,31.0722446442
150.81111911,1009.18798828,39.732875824,31.0722446442
150.81111911,1009.18798828,39.732875824,31.0722446442
150.81111911,1009.18798828,39.732875824,31.0722446442
150.81111911,1009.18798828,39.732875824,31.0722446442
150.81111911,1009.18798828,39.732875824,31.0722446442
150.81111911,1009.18798828,39.732875824,31.0722446442
150.811119111,1009.18798828,39.732875824,31.0722446442
150.811119111,1009.18798828,39.732875824,31.0722446442
150.811119111,1009.18798828,39.732875824,31.0722446442
150.811119111,1009.18652344,39.732875824,31.0722446442
150.811119111,1009.18652344,39.732875824,31.0722446442
150.811119111,1009.18652344,39.732875824,31.0722446442
150.811119111,1009.18652344,39.732875824,31.0722446442
150.811119112,1009.18652344,39.732875824,31.0722446442
150.811119112,1009.18652344,39.732875824,31.0722446442
150.811119112,1009.18652344,39.732875824,31.0722446442
150.811119112,1009.18652344,39.732875824,31.0722446442
150.811119112,1009.18652344,39.732875824,31.0722446442
150.811119112,1009.18652344,39.732875824,31.0722446442
150.811119112,1009.18652344,39.732875824,31.0722446442
150.811119113,1009.18652344,39.732875824,31.0722446442
150.811119113,1009.18652344,39.732875824,31.0722446442
150.811119113,1009.18652344,39.732875824,31.0722446442
150.811119113,1009.18652344,39.732875824,31.0722446442
150.811119113,1009.18652344,39.732875824,31.0722446442
150.811119113,1009.18652344,39.732875824,31.0722446442
150.811119113,1009.18652344,39.732875824,31.0722446442
150.811119114,1009.18652344,39.732875824,31.0722446442
150.811119114,1009.18652344,39.732875824,31.0722446442
150.811119114,1009.18652344,39.732875824,31.0722446442
150.811119114,1009.18652344,39.732875824,31.0722446442
150.811119114,1009.18652344,39.732875824,31.0722446442
150.811119114,1009.18652344,39.732875824,31.0722446442
150.811119114,1009.18652344,39.732875824,31.0722446442
150.811119114,1009.18652344,39.732875824,31.0722446442
150.811119115,1009.18652344,39.732875824,31.0722446442
150.811119115,1009.18652344,39.732875824,31.0722446442
150.811119115,1009.18652344,39.732875824,31.0722446442
150.811119115,1009.1809082,39.732875824,31.0722446442
150.811119115,1009.1809082,39.732875824,31.0722446442
150.811119115,1009.1809082,39.732875824,31.0722446442
150.811119116,1009.1809082,39.732875824,31.0722446442
150.811119116,1009.1809082,39.732875824,31.0722446442
150.811119116,1009.1809082,39.732875824,31.0722446442
150.811119116,1009.1809082,39.732875824,31.0722446442
150.811119116,1009.1809082,39.732875824,31.0722446442
150.811119116,1009.1809082,39.732875824,30.9989929199
150.811119116,1009.1809082,39.732875824,30.9989929199
150.811119117,1009.1809082,38.3928184509,30.9989929199
150.811119117,1009.1809082,38.3928184509,30.9989929199
150.811119117,1009.1809082,38.3928184509,30.9989929199
150.811119117,1009.1809082,38.3928184509,30.9989929199
150.811119117,1009.1809082,38.3928184509,30.9989929199
150.811119117,1009.1809082,38.3928184509,30.9989929199
150.811119117,1009.1809082,38.3928184509,30.9989929199
150.811119118,1009.1809082,38.3928184509,30.9989929199
150.811119118,1009.1809082,38.3928184509,30.9989929199
150.811119118,1009.1809082,38.3928184509,30.9989929199
150.811119118,1009.1809082,38.3928184509,30.9989929199
150.811119118,1009.1809082,38.3928184509,30.9989929199
150.811119118,1009.1809082,38.3928184509,30.9989929199
150.811119118,1009.1809082,38.3928184509,30.9989929199
150.811119119,1009.1809082,38.3928184509,30.9989929199
150.811119119,1009.1809082,38.3928184509,30.9989929199
150.811119119,1009.1809082,38.3928184509,30.9989929199
150.811119119,1009.1809082,38.3928184509,30.9989929199
150.811119119,1009.18286133,38.3928184509,30.9989929199
150.811119119,1009.18286133,38.3928184509,30.9989929199
150.811119119,1009.18286133,38.3928184509,30.9989929199
150.81111912,1009.18286133,38.3928184509,30.9989929199
150.81111912,1009.18286133,38.3928184509,30.9989929199
150.81111912,1009.18286133,38.3928184509,30.9989929199
150.81111912,1009.18286133,38.3928184509,30.9989929199
150.81111912,1009.18286133,38.3928184509,30.9989929199
150.81111912,1009.18286133,38.3928184509,30.9989929199
150.81111912,1009.18286133,38.3928184509,30.9989929199
150.811119121,1009.18286133,38.3928184509,30.9989929199
150.811119121,1009.18286133,38.3928184509,30.9989929199
150.811119121,1009.18286133,38.3928184509,30.9989929199
150.811119121,1009.18286133,38.3928184509,30.9989929199
150.811119121,1009.18286133,38.3928184509,30.9989929199
150.811119121,1009.18286133,38.3928184509,30.9989929199
150.811119121,1009.18286133,38.3928184509,30.9989929199
150.811119121,1009.18286133,38.3928184509,30.9989929199
150.811119122,1009.18286133,38.3928184509,30.9989929199
150.811119122,1009.18286133,38.3928184509,30.9989929199
150.811119122,1009.18286133,38.3928184509,30.9989929199
150.811119122,1009.18286133,38.3928184509,30.9989929199
150.811119122,1009.18286133,38.3928184509,30.9989929199
150.811119122,1009.18286133,38.3928184509,30.9989929199
150.811119122,1009.18286133,38.3928184509,30.9989929199
150.811119123,1009.18286133,38.3928184509,30.9989929199
150.811119123,1009.18286133,38.3928184509,30.9989929199
150.811119123,1009.18286133,38.3928184509,30.9989929199
150.811119123,1009.18286133,38.3928184509,30.9989929199
150.811119123,1009.18041992,38.3928184509,30.9989929199
150.811119123,1009.18041992,38.3928184509,30.9989929199
150.811119124,1009.18041992,38.3928184509,30.9989929199
150.811119124,1009.18041992,38.3928184509,30.9989929199
150.811119124,1009.18041992,38.3928184509,30.9989929199
150.811119124,1009.18041992,38.3928184509,30.9989929199
150.811119124,1009.18041992,38.3928184509,30.9989929199
150.811119124,1009.18041992,38.3928184509,30.9989929199
150.811119124,1009.18041992,38.3928184509,31.0173034668
150.811119125,1009.18041992,38.3928184509,31.0173034668
150.811119125,1009.18041992,39.0962600708,31.0173034668
150.811119125,1009.18041992,39.0962600708,31.0173034668
150.811119125,1009.18041992,39.0962600708,31.0173034668
150.811119125,1009.18041992,39.0962600708,31.0173034668
150.811119125,1009.18041992,39.0962600708,31.0173034668
150.811119125,1009.18041992,39.0962600708,31.0173034668
150.811119126,1009.18041992,39.0962600708,31.0173034668
150.811119126,1009.18041992,39.0962600708,31.0173034668
150.811119126,1009.18041992,39.0962600708,31.0173034668
150.811119126,1009.18041992,39.0962600708,31.0173034668
150.811119126,1009.18041992,39.0962600708,31.0173034668
150.811119126,1009.18041992,39.0962600708,31.0173034668
150.811119126,1009.18041992,39.0962600708,31.0173034668
150.811119126,1009.18041992,39.0962600708,31.0173034668
150.811119127,1009.18041992,39.0962600708,31.0173034668
150.811119127,1009.18041992,39.0962600708,31.0173034668
150.811119127,1009.18041992,39.0962600708,31.0173034668
150.811119127,1009.17871094,39.0962600708,31.0173034668
150.811119128,1009.17871094,39.0962600708,31.0173034668
150.811119128,1009.17871094,39.0962600708,31.0173034668
150.811119128,1009.17871094,39.0962600708,31.0173034668
150.811119128,1009.17871094,39.0962600708,31.0173034668
150.811119129,1009.17871094,39.0962600708,31.0173034668
150.811119129,1009.17871094,39.0962600708,31.0173034668
150.811119129,1009.17871094,39.0962600708,31.0173034668
150.811119129,1009.17871094,39.0962600708,31.0173034668
150.811119129,1009.17871094,39.0962600708,31.0173034668
150.81111913,1009.17871094,39.0962600708,31.0173034668
150.81111913,1009.17871094,39.0962600708,31.0173034668
150.81111913,1009.17871094,39.0962600708,31.0173034668
150.81111913,1009.17871094,39.0962600708,31.0173034668
150.811119131,1009.17871094,39.0962600708,31.0173034668
150.811119131,1009.17871094,39.0962600708,31.0173034668
150.811119131,1009.17871094,39.0962600708,31.0173034668
150.811119131,1009.18286133,39.0962600708,31.0173034668
150.811119132,1009.18286133,39.0962600708,31.0173034668
150.811119132,1009.18286133,39.0962600708,31.0173034668
150.811119132,1009.18286133,39.0962600708,31.0173034668
150.811119132,1009.18286133,39.0962600708,31.0905570984
150.811119133,1009.18286133,40.7985916138,31.0905570984
150.811119133,1009.18286133,40.7985916138,31.0905570984
150.811119133,1009.18286133,40.7985916138,31.0905570984
150.811119133,1009.18286133,40.7985916138,31.0905570984
150.811119134,1009.18286133,40.7985916138,31.0905570984
150.811119134,1009.18286133,40.7985916138,31.0905570984
roomA,1508111322.59,1000
150.811130804,1008.33496094,40.6687316895,30.6173210144
150.811130806,1008.33496094,40.6687316895,30.6173210144
150.811130807,1008.33496094,40.6687316895,30.6173210144
150.811130807,1008.33496094,40.6687316895,30.6173210144
150.811130807,1008.33496094,40.6687316895,30.6173210144
150.811130807,1008.33496094,40.6687316895,30.6351299286
150.811130808,1008.33496094,38.6596107483,30.6351299286
150.811130808,1008.33496094,38.6596107483,30.6351299286
150.811130808,1008.33496094,38.6596107483,30.6351299286
150.811130808,1008.33496094,38.6596107483,30.6351299286
150.811130808,1008.33569336,38.6596107483,30.6351299286
150.811130809,1008.33569336,38.6596107483,30.6351299286
150.811130809,1008.33569336,38.6596107483,30.6351299286
150.811130809,1008.33569336,38.6596107483,30.6351299286
150.81113081,1008.33569336,38.6596107483,30.6351299286
150.81113081,1008.33569336,38.6596107483,30.6351299286
150.81113081,1008.33569336,38.6596107483,30.6351299286
150.81113081,1008.33569336,38.6596107483,30.6351299286
150.81113081,1008.33569336,38.6596107483,30.6351299286
150.811130811,1008.33569336,38.6596107483,30.6351299286
150.811130811,1008.33569336,38.6596107483,30.6351299286
150.811130811,1008.33569336,38.6596107483,30.6351299286
150.811130811,1008.33569336,38.6596107483,30.6351299286
150.811130812,1008.33569336,38.6596107483,30.6351299286
150.811130812,1008.33569336,38.6596107483,30.6351299286
150.811130812,1008.33569336,38.6596107483,30.6351299286
150.811130812,1008.33569336,38.6596107483,30.6351299286
150.811130812,1008.33569336,38.6596107483,30.6351299286
150.811130813,1008.3347168,38.6596107483,30.6351299286
150.811130813,1008.3347168,38.6596107483,30.6351299286
150.811130813,1008.3347168,38.6596107483,30.6351299286
150.811130814,1008.3347168,38.6596107483,30.6351299286
150.811130814,1008.3347168,38.6596107483,30.6351299286
150.811130814,1008.3347168,38.6596107483,30.6351299286
150.811130814,1008.3347168,38.6596107483,30.6351299286
150.811130814,1008.3347168,38.6596107483,30.6351299286
150.811130815,1008.3347168,38.6596107483,30.6351299286
150.811130815,1008.3347168,38.6596107483,30.6351299286
150.811130815,1008.3347168,38.6596107483,30.5995101929
150.811130815,1008.3347168,37.7252883911,30.5995101929
150.811130816,1008.3347168,37.7252883911,30.5995101929
150.811130816,1008.3347168,37.7252883911,30.5995101929
150.811130816,1008.3347168,37.7252883911,30.5995101929
150.811130816,1008.3347168,37.7252883911,30.5995101929
150.811130817,1008.3347168,37.7252883911,30.5995101929
150.811130817,1008.3347168,37.7252883911,30.5995101929
150.811130817,1008.3347168,37.7252883911,30.5995101929
150.811130817,1008.3347168,37.7252883911,30.5995101929
150.811130818,1008.3347168,37.7252883911,30.5995101929
150.811130818,1008.3347168,37.7252883911,30.5995101929
150.811130818,1008.3347168,37.7252883911,30.5995101929
150.811130818,1008.3347168,37.7252883911,30.5995101929
150.811130819,1008.3347168,37.7252883911,30.5995101929
150.811130819,1008.3347168,37.7252883911,30.5995101929
150.811130819,1008.3347168,37.7252883911,30.5995101929
150.811130819,1008.3347168,37.7252883911,30.5995101929
150.811130819,1008.3347168,37.7252883911,30.5995101929
150.81113082,1008.3347168,37.7252883911,30.5995101929
150.81113082,1008.3347168,37.7252883911,30.5995101929
150.81113082,1008.3347168,37.7252883911,30.5995101929
150.81113082,1008.3347168,37.7252883911,30.5995101929
150.811130821,1008.3347168,37.7252883911,30.5995101929
150.811130821,1008.33813477,37.7252883911,30.5995101929
150.811130821,1008.33813477,37.7252883911,30.5995101929
150.811130821,1008.33813477,37.7252883911,30.5995101929
150.811130822,1008.33813477,37.7252883911,30.5995101929
150.811130822,1008.33813477,37.7252883911,30.5995101929
150.811130822,1008.33813477,37.7252883911,30.5995101929
150.811130822,1008.33813477,37.7252883911,30.5995101929
150.811130823,1008.33813477,37.7252883911,30.5995101929
150.811130823,1008.33813477,37.7252883911,30.5995101929
150.811130823,1008.33813477,37.7252883911,30.6885604858
150.811130823,1008.33813477,39.9336853027,30.6885604858
150.811130824,1008.33813477,39.9336853027,30.6885604858
150.811130824,1008.33813477,39.9336853027,30.6885604858
150.811130824,1008.33813477,39.9336853027,30.6885604858
150.811130824,1008.33813477,39.9336853027,30.6885604858
150.811130824,1008.33813477,39.9336853027,30.6885604858
150.811130825,1008.33813477,39.9336853027,30.6885604858
150.811130825,1008.33447266,39.9336853027,30.6885604858
150.811130825,1008.33447266,39.9336853027,30.6885604858
150.811130826,1008.33447266,39.9336853027,30.6885604858
150.811130826,1008.33447266,39.9336853027,30.6885604858
150.811130826,1008.33447266,39.9336853027,30.6885604858
150.811130826,1008.33447266,39.9336853027,30.6885604858
150.811130826,1008.33447266,39.9336853027,30.6885604858
150.811130827,1008.33447266,39.9336853027,30.6885604858
150.811130827,1008.33447266,39.9336853027,30.6885604858
150.811130827,1008.33447266,39.9336853027,30.6885604858
150.811130827,1008.33447266,39.9336853027,30.6885604858
150.811130828,1008.33447266,39.9336853027,30.6885604858
150.811130828,1008.33447266,39.9336853027,30.6885604858
150.811130828,1008.33447266,39.9336853027,30.6885604858
150.811130828,1008.33447266,39.9336853027,30.6885604858
150.811130828,1008.33447266,39.9336853027,30.6885604858
150.811130829,1008.33447266,39.9336853027,30.6885604858
150.811130829,1008.33447266,39.9336853027,30.6885604858
150.811130829,1008.33251953,39.9336853027,30.6885604858
150.811130829,1008.33251953,39.9336853027,30.6885604858
150.81113083,1008.33251953,39.9336853027,30.6885604858
150.81113083,1008.33251953,39.9336853027,30.6885604858
150.81113083,1008.33251953,39.9336853027,30.6885604858
150.81113083,1008.33251953,39.9336853027,30.6885604858
150.811130831,1008.33251953,39.9336853027,30.6885604858
150.811130831,1008.33251953,39.9336853027,30.7241821289
150.811130831,1008.33251953,38.6694107056,30.7241821289
150.811130831,1008.33251953,38.6694107056,30.7241821289
150.811130832,1008.33251953,38.6694107056,30.7241821289
150.811130832,1008.33251953,38.6694107056,30.7241821289
150.811130832,1008.33251953,38.6694107056,30.7241821289
150.811130832,1008.33251953,38.6694107056,30.7241821289
150.811130833,1008.33251953,38.6694107056,30.7241821289
150.811130833,1008.33251953,38.6694107056,30.7241821289
150.811130833,1008.33251953,38.6694107056,30.7241821289
150.811130833,1008.33740234,38.6694107056,30.7241821289
150.811130834,1008.33740234,38.6694107056,30.7241821289
150.811130834,1008.33740234,38.6694107056,30.7241821289
150.811130834,1008.33740234,38.6694107056,30.7241821289
150.811130834,1008.33740234,38.6694107056,30.7241821289
150.811130835,1008.33740234,38.6694107056,30.7241821289
150.811130835,1008.33740234,38.6694107056,30.7241821289
150.811130835,1008.33740234,38.6694107056,30.7241821289
150.811130835,1008.33740234,38.6694107056,30.7241821289
150.811130835,1008.33740234,38.6694107056,30.7241821289
150.811130836,1008.33740234,38.6694107056,30.7241821289
150.811130836,1008.33740234,38.6694107056,30.7241821289
150.811130836,1008.33740234,38.6694107056,30.7241821289
150.811130836,1008.33740234,38.6694107056,30.7241821289
150.811130836,1008.33740234,38.6694107056,30.7241821289
150.811130837,1008.33740234,38.6694107056,30.7241821289
150.811130837,1008.33740234,38.6694107056,30.7241821289
150.811130837,1008.33740234,38.6694107056,30.7241821289
150.811130837,1008.33984375,38.6694107056,30.7241821289
150.811130838,1008.33984375,38.6694107056,30.7241821289
150.811130838,1008.33984375,38.6694107056,30.7241821289
150.811130838,1008.33984375,38.6694107056,30.7241821289
150.811130838,1008.33984375,38.6694107056,30.7241821289
150.811130839,1008.33984375,38.6694107056,30.6707515717
150.811130839,1008.33984375,42.1420898438,30.6707515717
150.811130839,1008.33984375,42.1420898438,30.6707515717
150.81113084,1008.33984375,42.1420898438,30.6707515717
150.81113084,1008.33984375,42.1420898438,30.6707515717
150.81113084,1008.33984375,42.1420898438,30.6707515717
150.81113084,1008.33984375,42.1420898438,30.6707515717
150.81113084,1008.33984375,42.1420898438,30.6707515717
150.811130841,1008.33984375,42.1420898438,30.6707515717
150.811130841,1008.33984375,42.1420898438,30.6707515717
150.811130841,1008.33984375,42.1420898438,30.6707515717
150.811130841,1008.33886719,42.1420898438,30.6707515717
150.811130842,1008.33886719,42.1420898438,30.6707515717
150.811130842,1008.33886719,42.1420898438,30.6707515717
150.811130842,1008.33886719,42.1420898438,30.6707515717
150.811130842,1008.33886719,42.1420898438,30.6707515717
150.811130843,1008.33886719,42.1420898438,30.6707515717
150.811130843,1008.33886719,42.1420898438,30.6707515717
150.811130843,1008.33886719,42.1420898438,30.6707515717
150.811130843,1008.33886719,42.1420898438,30.6707515717
150.811130843,1008.33886719,42.1420898438,30.6707515717
150.811130844,1008.33886719,42.1420898438,30.6707515717
150.811130844,1008.33886719,42.1420898438,30.6707515717
150.811130844,1008.33886719,42.1420898438,30.6707515717
150.811130844,1008.33886719,42.1420898438,30.6707515717
150.811130845,1008.33886719,42.1420898438,30.6707515717
150.811130845,1008.33886719,42.1420898438,30.6707515717
150.811130845,1008.33886719,42.1420898438,30.6707515717
150.811130845,1008.33886719,42.1420898438,30.6707515717
150.811130845,1008.3359375,42.1420898438,30.6707515717
150.811130846,1008.3359375,42.1420898438,30.6707515717
150.811130846,1008.3359375,42.1420898438,30.6707515717
150.811130846,1008.3359375,42.1420898438,30.6707515717
150.811130847,1008.3359375,42.1420898438,30.6351299286
150.811130847,1008.3359375,39.1627082825,30.6351299286
150.811130847,1008.3359375,39.1627082825,30.6351299286
150.811130847,1008.3359375,39.1627082825,30.6351299286
150.811130848,1008.3359375,39.1627082825,30.6351299286
150.811130848,1008.3359375,39.1627082825,30.6351299286
150.811130848,1008.3359375,39.1627082825,30.6351299286
150.811130848,1008.3359375,39.1627082825,30.6351299286
150.811130848,1008.3359375,39.1627082825,30.6351299286
150.811130849,1008.3359375,39.1627082825,30.6351299286
150.811130849,1008.3359375,39.1627082825,30.6351299286
150.811130849,1008.3359375,39.1627082825,30.6351299286
